group_idx,group_words,sender,evaluator,uplift,delta
2,"attempt, version, village, aircraft",gpt-5.4-nano,gpt-5.4-nano,0.08749999999999998,0.0
2,"attempt, version, village, aircraft",gpt-5.4-nano,gemini-3-flash,-0.07499999999999998,0.16249999999999998
2,"attempt, version, village, aircraft",gpt-5.4-nano,gemini-3.1-flash-lite,0.11249999999999999,-0.02500000000000001
2,"attempt, version, village, aircraft",gemini-3-flash,haiku-4.5,0.03749999999999998,-0.07499999999999996
2,"attempt, version, village, aircraft",gemini-3-flash,gpt-5.4-mini,-0.0875,0.05000000000000002
2,"attempt, version, village, aircraft",gemini-3-flash,gpt-5.4-nano,0.012499999999999997,-0.049999999999999975
2,"attempt, version, village, aircraft",gemini-3-flash,gemini-3-flash,-0.03749999999999998,0.0
2,"attempt, version, village, aircraft",gemini-3-flash,gemini-3.1-flash-lite,0.049999999999999996,-0.08749999999999997
2,"attempt, version, village, aircraft",gemini-3.1-flash-lite,haiku-4.5,-0.012500000000000004,-0.03750000000000001
2,"attempt, version, village, aircraft",gemini-3.1-flash-lite,gpt-5.4-mini,-0.05,-1.3877787807814457e-17
2,"attempt, version, village, aircraft",gemini-3.1-flash-lite,gpt-5.4-nano,0.0375,-0.08750000000000002
2,"attempt, version, village, aircraft",gemini-3.1-flash-lite,gemini-3-flash,-0.024999999999999994,-0.025000000000000022
2,"attempt, version, village, aircraft",gemini-3.1-flash-lite,gemini-3.1-flash-lite,-0.05000000000000002,0.0
3,"problem, audience, defence, region",haiku-4.5,haiku-4.5,-0.05,0.0
3,"problem, audience, defence, region",haiku-4.5,gpt-5.4-mini,-0.07500000000000002,0.025000000000000022
3,"problem, audience, defence, region",haiku-4.5,gpt-5.4-nano,-0.1125,0.0625
3,"problem, audience, defence, region",haiku-4.5,gemini-3-flash,0.012500000000000018,-0.06250000000000003
3,"problem, audience, defence, region",haiku-4.5,gemini-3.1-flash-lite,0.0,-0.05
3,"problem, audience, defence, region",gpt-5.4-mini,haiku-4.5,-0.1,0.09999999999999999
3,"problem, audience, defence, region",gpt-5.4-mini,gpt-5.4-mini,-1.734723475976807e-17,0.0
3,"problem, audience, defence, region",gpt-5.4-mini,gpt-5.4-nano,0.0125,-0.012500000000000018
3,"problem, audience, defence, region",gpt-5.4-mini,gemini-3-flash,0.15,-0.15000000000000002
3,"problem, audience, defence, region",gpt-5.4-mini,gemini-3.1-flash-lite,0.0,-1.734723475976807e-17
3,"problem, audience, defence, region",gpt-5.4-nano,haiku-4.5,-0.024999999999999998,0.012499999999999997
3,"problem, audience, defence, region",gpt-5.4-nano,gpt-5.4-mini,-0.024999999999999994,0.012499999999999994
3,"problem, audience, defence, region",gpt-5.4-nano,gpt-5.4-nano,-0.0125,0.0
3,"problem, audience, defence, region",gpt-5.4-nano,gemini-3-flash,0.23750000000000002,-0.25
3,"problem, audience, defence, region",gpt-5.4-nano,gemini-3.1-flash-lite,0.0,-0.0125
3,"problem, audience, defence, region",gemini-3-flash,haiku-4.5,-0.05,0.0875
3,"problem, audience, defence, region",gemini-3-flash,gpt-5.4-mini,-0.11249999999999999,0.15
3,"problem, audience, defence, region",gemini-3-flash,gpt-5.4-nano,0.0,0.0375
3,"problem, audience, defence, region",gemini-3-flash,gemini-3-flash,0.0375,0.0
3,"problem, audience, defence, region",gemini-3-flash,gemini-3.1-flash-lite,0.0,0.0375
3,"problem, audience, defence, region",gemini-3.1-flash-lite,haiku-4.5,0.075,-0.075
3,"problem, audience, defence, region",gemini-3.1-flash-lite,gpt-5.4-mini,-0.012499999999999997,0.012499999999999997
3,"problem, audience, defence, region",gemini-3.1-flash-lite,gpt-5.4-nano,-0.075,0.075
3,"problem, audience, defence, region",gemini-3.1-flash-lite,gemini-3-flash,-0.1,0.1
3,"problem, audience, defence, region",gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.0,0.0
4,"letter, body, creation, mother",haiku-4.5,haiku-4.5,0.012500000000000008,0.0
4,"letter, body, creation, mother",haiku-4.5,gpt-5.4-mini,-1.0408340855860843e-17,0.012500000000000018
4,"letter, body, creation, mother",haiku-4.5,gpt-5.4-nano,0.125,-0.11249999999999999
4,"letter, body, creation, mother",haiku-4.5,gemini-3-flash,0.0,0.012500000000000008
4,"letter, body, creation, mother",haiku-4.5,gemini-3.1-flash-lite,0.0,0.012500000000000008
4,"letter, body, creation, mother",gpt-5.4-mini,haiku-4.5,0.0,0.05000000000000001
4,"letter, body, creation, mother",gpt-5.4-mini,gpt-5.4-mini,0.05000000000000001,0.0
4,"letter, body, creation, mother",gpt-5.4-mini,gpt-5.4-nano,-0.16250000000000003,0.21250000000000005
4,"letter, body, creation, mother",gpt-5.4-mini,gemini-3-flash,0.0,0.05000000000000001
4,"letter, body, creation, mother",gpt-5.4-mini,gemini-3.1-flash-lite,0.0,0.05000000000000001
4,"letter, body, creation, mother",gpt-5.4-nano,haiku-4.5,0.02500000000000001,-0.03750000000000002
4,"letter, body, creation, mother",gpt-5.4-nano,gpt-5.4-mini,0.012500000000000011,-0.025000000000000022
4,"letter, body, creation, mother",gpt-5.4-nano,gpt-5.4-nano,-0.012500000000000011,0.0
4,"letter, body, creation, mother",gpt-5.4-nano,gemini-3-flash,0.0,-0.012500000000000011
4,"letter, body, creation, mother",gpt-5.4-nano,gemini-3.1-flash-lite,0.0,-0.012500000000000011
4,"letter, body, creation, mother",gemini-3-flash,haiku-4.5,-0.02500000000000001,0.02500000000000001
4,"letter, body, creation, mother",gemini-3-flash,gpt-5.4-mini,-0.024999999999999994,0.024999999999999994
4,"letter, body, creation, mother",gemini-3-flash,gpt-5.4-nano,-0.03749999999999999,0.03749999999999999
4,"letter, body, creation, mother",gemini-3-flash,gemini-3-flash,0.0,0.0
4,"letter, body, creation, mother",gemini-3-flash,gemini-3.1-flash-lite,0.0,0.0
4,"letter, body, creation, mother",gemini-3.1-flash-lite,haiku-4.5,-0.037499999999999985,0.037499999999999985
4,"letter, body, creation, mother",gemini-3.1-flash-lite,gpt-5.4-mini,-0.037500000000000006,0.037500000000000006
4,"letter, body, creation, mother",gemini-3.1-flash-lite,gpt-5.4-nano,0.03749999999999998,-0.03749999999999998
4,"letter, body, creation, mother",gemini-3.1-flash-lite,gemini-3-flash,0.0,0.0
4,"letter, body, creation, mother",gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.0,0.0
5,"shoulder, martin, dinner, chapter",haiku-4.5,haiku-4.5,-0.07500000000000001,0.0
5,"shoulder, martin, dinner, chapter",haiku-4.5,gpt-5.4-mini,0.012499999999999983,-0.0875
5,"shoulder, martin, dinner, chapter",haiku-4.5,gpt-5.4-nano,-0.075,-1.3877787807814457e-17
5,"shoulder, martin, dinner, chapter",haiku-4.5,gemini-3-flash,0.05000000000000002,-0.12500000000000003
5,"shoulder, martin, dinner, chapter",haiku-4.5,gemini-3.1-flash-lite,-0.11249999999999999,0.03749999999999998
5,"shoulder, martin, dinner, chapter",gpt-5.4-mini,haiku-4.5,0.012499999999999994,0.012500000000000011
5,"shoulder, martin, dinner, chapter",gpt-5.4-mini,gpt-5.4-mini,0.025000000000000005,0.0
5,"shoulder, martin, dinner, chapter",gpt-5.4-mini,gpt-5.4-nano,-0.0625,0.08750000000000001
5,"shoulder, martin, dinner, chapter",gpt-5.4-mini,gemini-3-flash,0.13749999999999998,-0.11249999999999998
5,"shoulder, martin, dinner, chapter",gpt-5.4-mini,gemini-3.1-flash-lite,0.05,-0.024999999999999998
5,"shoulder, martin, dinner, chapter",gpt-5.4-nano,haiku-4.5,-0.0125,0.024999999999999998
5,"shoulder, martin, dinner, chapter",gpt-5.4-nano,gpt-5.4-mini,-1.0408340855860843e-17,0.012500000000000008
5,"shoulder, martin, dinner, chapter",gpt-5.4-nano,gpt-5.4-nano,0.012499999999999997,0.0
5,"shoulder, martin, dinner, chapter",gpt-5.4-nano,gemini-3-flash,0.037500000000000006,-0.02500000000000001
5,"shoulder, martin, dinner, chapter",gpt-5.4-nano,gemini-3.1-flash-lite,0.11250000000000002,-0.10000000000000002
5,"shoulder, martin, dinner, chapter",gemini-3-flash,haiku-4.5,0.012499999999999994,0.012500000000000008
5,"shoulder, martin, dinner, chapter",gemini-3-flash,gpt-5.4-mini,0.012500000000000011,0.01249999999999999
5,"shoulder, martin, dinner, chapter",gemini-3-flash,gpt-5.4-nano,-0.10000000000000002,0.12500000000000003
5,"shoulder, martin, dinner, chapter",gemini-3-flash,gemini-3-flash,0.025,0.0
5,"shoulder, martin, dinner, chapter",gemini-3-flash,gemini-3.1-flash-lite,-0.125,0.15
5,"shoulder, martin, dinner, chapter",gemini-3.1-flash-lite,haiku-4.5,0.0,0.0
5,"shoulder, martin, dinner, chapter",gemini-3.1-flash-lite,gpt-5.4-mini,-0.049999999999999996,0.049999999999999996
5,"shoulder, martin, dinner, chapter",gemini-3.1-flash-lite,gpt-5.4-nano,-0.1875,0.1875
5,"shoulder, martin, dinner, chapter",gemini-3.1-flash-lite,gemini-3-flash,0.037500000000000006,-0.037500000000000006
5,"shoulder, martin, dinner, chapter",gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.0,0.0
6,"motor, contract, corner, sample",haiku-4.5,haiku-4.5,0.012499999999999994,0.0
6,"motor, contract, corner, sample",haiku-4.5,gpt-5.4-mini,-0.04999999999999998,0.06249999999999997
6,"motor, contract, corner, sample",haiku-4.5,gpt-5.4-nano,0.024999999999999998,-0.012500000000000004
6,"motor, contract, corner, sample",haiku-4.5,gemini-3-flash,-0.03750000000000002,0.05000000000000002
6,"motor, contract, corner, sample",haiku-4.5,gemini-3.1-flash-lite,-0.02500000000000001,0.037500000000000006
6,"motor, contract, corner, sample",gpt-5.4-mini,haiku-4.5,0.0125,0.1
6,"motor, contract, corner, sample",gpt-5.4-mini,gpt-5.4-mini,0.1125,0.0
6,"motor, contract, corner, sample",gpt-5.4-mini,gpt-5.4-nano,-0.07500000000000001,0.1875
6,"motor, contract, corner, sample",gpt-5.4-mini,gemini-3-flash,-0.12499999999999999,0.2375
6,"motor, contract, corner, sample",gpt-5.4-mini,gemini-3.1-flash-lite,-0.0875,0.2
6,"motor, contract, corner, sample",gpt-5.4-nano,haiku-4.5,0.0375,-0.0875
6,"motor, contract, corner, sample",gpt-5.4-nano,gpt-5.4-mini,0.012500000000000011,-0.06250000000000001
6,"motor, contract, corner, sample",gpt-5.4-nano,gpt-5.4-nano,-0.05,0.0
6,"motor, contract, corner, sample",gpt-5.4-nano,gemini-3-flash,-0.025000000000000015,-0.024999999999999988
6,"motor, contract, corner, sample",gpt-5.4-nano,gemini-3.1-flash-lite,-0.02499999999999998,-0.025000000000000022
6,"motor, contract, corner, sample",gemini-3-flash,haiku-4.5,0.03750000000000001,-0.225
6,"motor, contract, corner, sample",gemini-3-flash,gpt-5.4-mini,0.05000000000000001,-0.23750000000000002
6,"motor, contract, corner, sample",gemini-3-flash,gpt-5.4-nano,-0.012500000000000008,-0.175
6,"motor, contract, corner, sample",gemini-3-flash,gemini-3-flash,-0.1875,0.0
6,"motor, contract, corner, sample",gemini-3-flash,gemini-3.1-flash-lite,0.024999999999999994,-0.2125
6,"motor, contract, corner, sample",gemini-3.1-flash-lite,haiku-4.5,0.02499999999999998,0.03750000000000002
6,"motor, contract, corner, sample",gemini-3.1-flash-lite,gpt-5.4-mini,0.05000000000000002,0.012499999999999983
6,"motor, contract, corner, sample",gemini-3.1-flash-lite,gpt-5.4-nano,0.05,0.012499999999999997
6,"motor, contract, corner, sample",gemini-3.1-flash-lite,gemini-3-flash,0.0125,0.05
6,"motor, contract, corner, sample",gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.0625,0.0
7,"section, message, artist, notion",haiku-4.5,haiku-4.5,0.024999999999999998,0.0
7,"section, message, artist, notion",haiku-4.5,gpt-5.4-mini,-0.025000000000000022,0.05000000000000002
7,"section, message, artist, notion",haiku-4.5,gpt-5.4-nano,-0.02500000000000001,0.05
7,"section, message, artist, notion",haiku-4.5,gemini-3-flash,-1.0408340855860843e-17,0.02500000000000001
7,"section, message, artist, notion",haiku-4.5,gemini-3.1-flash-lite,0.0,0.024999999999999998
7,"section, message, artist, notion",gpt-5.4-mini,haiku-4.5,0.0,-0.03749999999999999
7,"section, message, artist, notion",gpt-5.4-mini,gpt-5.4-mini,-0.03749999999999999,0.0
7,"section, message, artist, notion",gpt-5.4-mini,gpt-5.4-nano,0.025,-0.06249999999999999
7,"section, message, artist, notion",gpt-5.4-mini,gemini-3-flash,-0.024999999999999994,-0.012499999999999997
7,"section, message, artist, notion",gpt-5.4-mini,gemini-3.1-flash-lite,0.0,-0.03749999999999999
7,"section, message, artist, notion",gpt-5.4-nano,haiku-4.5,-1.0408340855860843e-17,0.025000000000000015
7,"section, message, artist, notion",gpt-5.4-nano,gpt-5.4-mini,-0.025,0.05
7,"section, message, artist, notion",gpt-5.4-nano,gpt-5.4-nano,0.025000000000000005,0.0
7,"section, message, artist, notion",gpt-5.4-nano,gemini-3-flash,-0.012500000000000011,0.03750000000000002
7,"section, message, artist, notion",gpt-5.4-nano,gemini-3.1-flash-lite,0.0,0.025000000000000005
7,"section, message, artist, notion",gemini-3-flash,haiku-4.5,-0.024999999999999984,0.03749999999999998
7,"section, message, artist, notion",gemini-3-flash,gpt-5.4-mini,-0.05,0.0625
7,"section, message, artist, notion",gemini-3-flash,gpt-5.4-nano,-0.03749999999999999,0.04999999999999999
7,"section, message, artist, notion",gemini-3-flash,gemini-3-flash,0.012499999999999997,0.0
7,"section, message, artist, notion",gemini-3-flash,gemini-3.1-flash-lite,0.0,0.012499999999999997
7,"section, message, artist, notion",gemini-3.1-flash-lite,haiku-4.5,-0.037500000000000006,0.037500000000000006
7,"section, message, artist, notion",gemini-3.1-flash-lite,gpt-5.4-mini,-0.06250000000000001,0.06250000000000001
7,"section, message, artist, notion",gemini-3.1-flash-lite,gpt-5.4-nano,-0.0125,0.0125
7,"section, message, artist, notion",gemini-3.1-flash-lite,gemini-3-flash,1.0408340855860843e-17,-1.0408340855860843e-17
7,"section, message, artist, notion",gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.0,0.0
8,"moment, feature, palace, volume",haiku-4.5,haiku-4.5,2.0816681711721685e-17,0.0
8,"moment, feature, palace, volume",haiku-4.5,gpt-5.4-mini,0.0,2.0816681711721685e-17
8,"moment, feature, palace, volume",haiku-4.5,gpt-5.4-nano,-0.14999999999999997,0.15
8,"moment, feature, palace, volume",haiku-4.5,gemini-3-flash,0.0,2.0816681711721685e-17
8,"moment, feature, palace, volume",haiku-4.5,gemini-3.1-flash-lite,1.0408340855860843e-17,1.0408340855860843e-17
8,"moment, feature, palace, volume",gpt-5.4-mini,haiku-4.5,-1.734723475976807e-17,1.734723475976807e-17
8,"moment, feature, palace, volume",gpt-5.4-mini,gpt-5.4-mini,0.0,0.0
8,"moment, feature, palace, volume",gpt-5.4-mini,gpt-5.4-nano,-0.025000000000000022,0.025000000000000022
8,"moment, feature, palace, volume",gpt-5.4-mini,gemini-3-flash,0.0,0.0
8,"moment, feature, palace, volume",gpt-5.4-mini,gemini-3.1-flash-lite,0.0,0.0
8,"moment, feature, palace, volume",gpt-5.4-nano,haiku-4.5,1.734723475976807e-17,-0.037500000000000006
8,"moment, feature, palace, volume",gpt-5.4-nano,gpt-5.4-mini,0.0,-0.03749999999999999
8,"moment, feature, palace, volume",gpt-5.4-nano,gpt-5.4-nano,-0.03749999999999999,0.0
8,"moment, feature, palace, volume",gpt-5.4-nano,gemini-3-flash,0.0,-0.03749999999999999
8,"moment, feature, palace, volume",gpt-5.4-nano,gemini-3.1-flash-lite,0.0,-0.03749999999999999
8,"moment, feature, palace, volume",gemini-3-flash,haiku-4.5,1.734723475976807e-17,-1.734723475976807e-17
8,"moment, feature, palace, volume",gemini-3-flash,gpt-5.4-mini,0.0,0.0
8,"moment, feature, palace, volume",gemini-3-flash,gpt-5.4-nano,-0.025000000000000005,0.025000000000000005
8,"moment, feature, palace, volume",gemini-3-flash,gemini-3-flash,0.0,0.0
8,"moment, feature, palace, volume",gemini-3-flash,gemini-3.1-flash-lite,0.0,0.0
8,"moment, feature, palace, volume",gemini-3.1-flash-lite,haiku-4.5,0.024999999999999988,-0.024999999999999988
8,"moment, feature, palace, volume",gemini-3.1-flash-lite,gpt-5.4-mini,0.0,0.0
8,"moment, feature, palace, volume",gemini-3.1-flash-lite,gpt-5.4-nano,0.024999999999999977,-0.024999999999999977
8,"moment, feature, palace, volume",gemini-3.1-flash-lite,gemini-3-flash,0.0,0.0
8,"moment, feature, palace, volume",gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.0,0.0
9,"travel, duty, concept, practice",haiku-4.5,haiku-4.5,0.012499999999999997,0.0
9,"travel, duty, concept, practice",haiku-4.5,gpt-5.4-mini,-0.062499999999999986,0.07499999999999998
9,"travel, duty, concept, practice",haiku-4.5,gpt-5.4-nano,0.05,-0.037500000000000006
9,"travel, duty, concept, practice",haiku-4.5,gemini-3-flash,0.0,0.012499999999999997
9,"travel, duty, concept, practice",haiku-4.5,gemini-3.1-flash-lite,0.0,0.012499999999999997
9,"travel, duty, concept, practice",gpt-5.4-mini,haiku-4.5,0.06250000000000003,-0.16250000000000003
9,"travel, duty, concept, practice",gpt-5.4-mini,gpt-5.4-mini,-0.09999999999999999,0.0
9,"travel, duty, concept, practice",gpt-5.4-mini,gpt-5.4-nano,0.012500000000000015,-0.1125
9,"travel, duty, concept, practice",gpt-5.4-mini,gemini-3-flash,0.0,-0.09999999999999999
9,"travel, duty, concept, practice",gpt-5.4-mini,gemini-3.1-flash-lite,0.025000000000000012,-0.125
9,"travel, duty, concept, practice",gpt-5.4-nano,haiku-4.5,0.012499999999999997,0.075
9,"travel, duty, concept, practice",gpt-5.4-nano,gpt-5.4-mini,-0.01249999999999999,0.09999999999999998
9,"travel, duty, concept, practice",gpt-5.4-nano,gpt-5.4-nano,0.0875,0.0
9,"travel, duty, concept, practice",gpt-5.4-nano,gemini-3-flash,0.0,0.0875
9,"travel, duty, concept, practice",gpt-5.4-nano,gemini-3.1-flash-lite,0.02500000000000001,0.062499999999999986
9,"travel, duty, concept, practice",gemini-3-flash,haiku-4.5,0.0875,-0.0875
9,"travel, duty, concept, practice",gemini-3-flash,gpt-5.4-mini,-0.09999999999999999,0.09999999999999999
9,"travel, duty, concept, practice",gemini-3-flash,gpt-5.4-nano,0.012499999999999997,-0.012499999999999997
9,"travel, duty, concept, practice",gemini-3-flash,gemini-3-flash,0.0,0.0
9,"travel, duty, concept, practice",gemini-3-flash,gemini-3.1-flash-lite,0.0,0.0
9,"travel, duty, concept, practice",gemini-3.1-flash-lite,haiku-4.5,-0.10000000000000002,0.15000000000000002
9,"travel, duty, concept, practice",gemini-3.1-flash-lite,gpt-5.4-mini,-0.037500000000000006,0.08750000000000002
9,"travel, duty, concept, practice",gemini-3.1-flash-lite,gpt-5.4-nano,0.012500000000000008,0.037500000000000006
9,"travel, duty, concept, practice",gemini-3.1-flash-lite,gemini-3-flash,0.0,0.05000000000000002
9,"travel, duty, concept, practice",gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.05000000000000002,0.0
